latitude,longitude,soil_type,rainfall_mm,season,area_ha,crop_name
10.563449,93.827868,Alluvial,844,Zaid,0.91,Vegetables
32.95094,89.263139,Black (Regur),1183,Kharif,1.57,Jute
17.272445,71.085619,Alluvial,1548,Kharif,1.49,Jute
28.255,82.896944,Loamy,883,Kharif,1.21,Vegetables
34.119966,91.608244,Sandy,929,Kharif,0.96,Oilseeds
8.49266,85.384948,Clay,1049,Kharif,0.41,Oilseeds
23.727185,95.231141,Sandy,359,Kharif,1.82,Millets
14.310505,94.679223,Black (Regur),719,Kharif,1.52,Cotton
14.571949,68.066387,Clay,1282,Kharif,0.59,Sugarcane
21.798176,96.101619,Clay,1021,Rabi,0.1,Millets
13.8689,87.508013,Sandy,553,Rabi,0.1,Pulses
12.87401,87.355025,Red,920,Kharif,2.33,Oilseeds
33.604754,89.564989,Red,532,Kharif,0.4,Pulses
17.939315,90.570235,Loamy,451,Rabi,1.1,Wheat
32.013582,93.164393,Loamy,502,Rabi,2.33,Potato
29.034758,77.95713,Alluvial,414,Rabi,0.18,Wheat
15.653266,70.456409,Clay,1222,Kharif,3.45,Sugarcane
8.501258,94.959456,Red,953,Kharif,0.1,Maize
22.357384,88.341129,Clay,1069,Kharif,0.73,Rice
29.798296,80.755846,Black (Regur),887,Kharif,0.73,Cotton
29.270243,90.058163,Sandy,808,Rabi,0.1,Oilseeds
18.650079,86.954558,Loamy,684,Zaid,1.68,Vegetables
33.682801,87.137146,Red,637,Rabi,1.55,Oilseeds
10.639377,83.355168,Clay,1130,Kharif,2.56,Sugarcane
11.293209,91.919464,Red,599,Kharif,2.45,Pulses
10.930792,95.701934,Red,352,Kharif,2.2,Pulses
17.348383,80.15488,Loamy,438,Rabi,2.56,Potato
34.984481,77.668738,Alluvial,962,Rabi,2.61,Vegetables
11.11779,96.751853,Black (Regur),752,Kharif,1.01,Cotton
14.366783,76.157189,Clay,920,Rabi,0.1,Wheat
33.718256,93.673862,Sandy,338,Kharif,1.17,Pulses
16.577035,93.899946,Loamy,765,Rabi,1.89,Wheat
8.11026,94.29637,Alluvial,530,Rabi,2.65,Potato
32.613174,75.303485,Loamy,409,Rabi,0.25,Wheat
20.933681,89.498085,Alluvial,1361,Kharif,0.86,Sugarcane
8.145378,83.427766,Loamy,922,Rabi,0.1,Oilseeds
19.817386,86.09111,Red,384,Kharif,1.31,Pulses
33.045521,76.486051,Loamy,487,Rabi,0.3,Potato
8.039948,71.381016,Alluvial,794,Kharif,2.13,Maize
11.299374,87.795201,Alluvial,1223,Kharif,2.4,Rice
18.854766,96.473987,Loamy,447,Rabi,0.71,Wheat
19.367285,78.070031,Alluvial,1637,Kharif,0.1,Jute
18.414928,83.306545,Black (Regur),915,Kharif,3.13,Cotton
31.923655,93.314351,Clay,1226,Kharif,1.57,Rice
20.748519,69.811436,Red,540,Rabi,1.75,Pulses
11.869191,76.240178,Black (Regur),398,Rabi,1.84,Wheat
16.337881,74.617314,Sandy,373,Kharif,2.85,Pulses
14.065556,94.691793,Alluvial,1588,Kharif,0.56,Sugarcane
11.020171,89.276659,Loamy,1139,Kharif,2.89,Sugarcane
19.102155,69.857549,Alluvial,788,Kharif,3.64,Millets
24.873838,91.570342,Alluvial,1219,Kharif,0.1,Rice
17.002859,88.344314,Red,685,Kharif,2.65,Maize
27.824221,80.533036,Laterite,344,Kharif,0.63,Millets
23.543431,78.528181,Alluvial,1335,Kharif,2.35,Rice
20.963055,75.11443,Alluvial,743,Rabi,2.15,Wheat
14.360872,93.563271,Alluvial,625,Rabi,1.07,Wheat
20.135232,72.003777,Alluvial,1279,Kharif,1.74,Rice
11.30763,76.272121,Black (Regur),844,Kharif,1.17,Cotton
30.148935,91.337437,Loamy,869,Rabi,1.16,Oilseeds
12.593538,90.341129,Loamy,1202,Kharif,0.1,Cotton
10.752572,82.859163,Alluvial,1758,Kharif,2.75,Jute
20.439785,88.530201,Red,439,Kharif,1.31,Millets
30.613636,74.909477,Alluvial,968,Rabi,2.27,Maize
26.195685,74.655943,Laterite,826,Kharif,0.1,Jute
16.238825,88.259412,Red,548,Kharif,0.89,Pulses
8.966061,73.165324,Black (Regur),886,Kharif,2.79,Cotton
10.982092,74.763085,Laterite,248,Kharif,0.1,Millets
32.721814,95.055567,Alluvial,1117,Kharif,4.94,Sugarcane
34.224498,80.534146,Alluvial,955,Zaid,1.85,Vegetables
29.953308,92.650899,Alluvial,742,Rabi,2.55,Wheat
29.906549,71.739979,Alluvial,613,Rabi,0.1,Wheat
33.006657,85.129539,Black (Regur),863,Kharif,1.75,Cotton
32.970035,82.998271,Alluvial,428,Rabi,2.17,Wheat
10.572255,75.703636,Sandy,1037,Kharif,2.64,Cotton
14.063965,86.769357,Red,457,Kharif,1.95,Millets
28.903839,81.596527,Alluvial,1096,Kharif,1.26,Rice
26.284259,68.714113,Red,270,Kharif,1.86,Millets
26.918801,82.183006,Alluvial,1649,Kharif,0.1,Jute
28.582973,85.843688,Loamy,722,Kharif,2.43,Wheat
25.754193,90.199615,Laterite,374,Kharif,1.31,Millets
15.897555,83.405554,Alluvial,1571,Kharif,3.32,Sugarcane
16.638125,81.831794,Alluvial,1460,Kharif,1.77,Rice
18.392133,86.781704,Red,531,Rabi,1.35,Pulses
14.484549,72.403555,Clay,1368,Kharif,1.43,Rice
12.681481,85.016343,Alluvial,1360,Kharif,0.1,Rice
19.280045,93.252756,Alluvial,885,Kharif,4.96,Vegetables
33.427665,73.45061,Sandy,507,Kharif,0.1,Pulses
11.417273,84.395907,Red,444,Kharif,3.45,Millets
21.707299,95.461544,Sandy,228,Kharif,0.74,Millets
14.661248,87.853494,Loamy,1078,Kharif,0.82,Maize
26.411117,89.551277,Alluvial,1199,Kharif,1.82,Maize
31.238589,80.711227,Clay,1060,Kharif,1.01,Rice
33.999953,86.633154,Laterite,900,Kharif,0.1,Rice
14.299674,87.934652,Clay,1240,Kharif,2.22,Rice
18.374956,80.130153,Clay,1236,Kharif,1.25,Sugarcane
29.231015,89.558012,Alluvial,552,Rabi,0.13,Potato
20.806274,92.536724,Sandy,488,Kharif,2.34,Millets
16.012847,74.036876,Alluvial,1388,Kharif,0.38,Sugarcane
32.295707,71.604322,Loamy,513,Rabi,1.93,Wheat
22.470814,89.276926,Black (Regur),623,Kharif,2.48,Cotton
26.666532,82.531141,Laterite,804,Kharif,2.27,Pulses
10.113117,70.474026,Alluvial,1656,Kharif,1.44,Jute
20.697111,82.770163,Alluvial,1465,Kharif,0.1,Rice
13.739348,68.783793,Alluvial,588,Rabi,2.8,Wheat
24.422908,95.267631,Sandy,637,Kharif,2.98,Oilseeds
30.633625,85.584127,Red,297,Kharif,0.26,Millets
24.767922,78.200881,Loamy,1350,Kharif,0.18,Sugarcane
15.887995,83.907265,Alluvial,1301,Kharif,1.29,Rice
35.415654,73.743825,Loamy,1286,Kharif,0.91,Sugarcane
20.410528,77.888142,Alluvial,518,Rabi,1.83,Potato
19.199318,90.040787,Black (Regur),580,Kharif,1.78,Cotton
19.788412,96.505493,Loamy,883,Kharif,0.94,Maize
8.494143,69.243676,Alluvial,1441,Kharif,2.35,Jute
10.430443,93.701438,Alluvial,853,Kharif,1.07,Cotton
29.108853,75.493794,Red,1047,Kharif,0.2,Maize
21.348118,92.999236,Black (Regur),779,Kharif,0.98,Cotton
15.254034,90.115069,Clay,1254,Kharif,2.94,Sugarcane
13.336903,76.803988,Clay,1418,Kharif,0.48,Sugarcane
13.828921,87.0315,Sandy,558,Kharif,2.09,Oilseeds
24.656257,69.400992,Loamy,674,Rabi,1.29,Potato
33.711444,89.082257,Loamy,704,Rabi,1.14,Vegetables
33.921251,80.411769,Sandy,528,Rabi,2.97,Potato
24.628152,85.709165,Loamy,940,Rabi,0.1,Wheat
11.992479,91.114157,Alluvial,1669,Kharif,1.23,Jute
8.585018,82.762932,Red,1055,Rabi,0.1,Maize
13.086251,91.019882,Red,446,Kharif,0.1,Pulses
34.417271,69.615789,Red,511,Rabi,1.41,Pulses
29.004269,96.684105,Clay,1519,Kharif,2.24,Sugarcane
14.273035,85.898567,Black (Regur),845,Kharif,0.82,Cotton
11.809384,94.46344,Clay,1426,Kharif,0.61,Rice
32.400275,71.475256,Clay,1089,Kharif,0.98,Rice
29.562091,79.983812,Alluvial,507,Rabi,0.35,Potato
18.516932,79.159735,Alluvial,1436,Kharif,1.11,Sugarcane
10.701951,92.503118,Alluvial,1570,Kharif,0.53,Jute
11.305113,92.877581,Alluvial,513,Rabi,1.27,Potato
25.216135,69.196581,Alluvial,1367,Kharif,3.22,Rice
22.132212,85.711577,Red,547,Rabi,2.27,Pulses
10.233388,73.70332,Clay,1216,Kharif,1.05,Rice
22.51484,86.055995,Alluvial,1576,Kharif,1.16,Jute
29.275494,93.455506,Red,459,Kharif,0.86,Pulses
28.07435,74.505068,Alluvial,1030,Kharif,0.71,Vegetables
9.600005,95.816463,Loamy,1019,Kharif,0.27,Maize
8.535218,91.560676,Loamy,812,Rabi,0.1,Pulses
23.549088,95.508312,Alluvial,874,Rabi,2.7,Sugarcane
9.846848,73.760422,Alluvial,1396,Kharif,1.84,Jute
13.572011,95.016672,Alluvial,1427,Kharif,1.36,Rice
26.645899,70.31854,Black (Regur),657,Kharif,2.8,Cotton
16.738288,81.797967,Black (Regur),828,Kharif,2.0,Cotton
22.992692,77.059398,Alluvial,1465,Kharif,0.92,Jute
18.878685,83.052924,Clay,745,Kharif,5.35,Cotton
14.878463,70.997655,Loamy,704,Rabi,0.36,Oilseeds
33.16719,70.217768,Alluvial,1062,Kharif,2.26,Vegetables
10.814294,73.704869,Alluvial,1312,Kharif,2.25,Jute
29.57085,88.259987,Clay,1248,Kharif,2.51,Sugarcane
31.322092,73.22789,Alluvial,916,Zaid,2.09,Vegetables
8.630264,91.175427,Sandy,700,Kharif,0.58,Wheat
9.679946,93.396669,Black (Regur),468,Kharif,2.67,Maize
18.039873,68.066418,Black (Regur),502,Kharif,0.88,Cotton
26.531784,70.542579,Alluvial,1675,Kharif,1.33,Jute
33.769116,88.259051,Black (Regur),859,Rabi,0.1,Maize
11.815462,84.752078,Alluvial,1212,Kharif,1.07,Sugarcane
14.468528,86.391391,Sandy,848,Kharif,1.44,Maize
31.398993,91.55236,Sandy,314,Rabi,3.79,Pulses
27.710654,75.397753,Red,778,Rabi,3.06,Vegetables
9.815475,70.478417,Alluvial,1012,Kharif,1.12,Rice
10.520807,95.247656,Black (Regur),544,Kharif,2.19,Cotton
13.135929,95.550179,Alluvial,566,Rabi,0.1,Wheat
34.767328,82.599499,Alluvial,937,Rabi,0.88,Vegetables
21.673717,92.942583,Red,535,Rabi,2.92,Oilseeds
29.73952,83.69815,Loamy,745,Kharif,1.96,Millets
9.426481,75.945153,Red,558,Rabi,0.1,Pulses
17.126616,81.470746,Alluvial,1071,Kharif,2.19,Sugarcane
17.422366,79.048614,Red,531,Kharif,1.3,Pulses
30.727882,86.035929,Loamy,1324,Kharif,1.02,Sugarcane
15.404443,79.545868,Loamy,846,Kharif,0.95,Vegetables
19.134779,75.691488,Alluvial,1249,Kharif,2.81,Jute
12.892211,95.878219,Loamy,712,Kharif,0.94,Vegetables
14.112437,83.627357,Loamy,1438,Kharif,2.93,Sugarcane
18.758531,78.791224,Loamy,1185,Kharif,2.68,Sugarcane
16.812139,82.389167,Loamy,897,Kharif,1.65,Potato
32.138127,94.36908,Loamy,717,Kharif,1.24,Oilseeds
9.28947,83.385506,Loamy,740,Rabi,3.62,Wheat
18.849596,70.602114,Red,775,Kharif,2.45,Wheat
18.068028,94.139917,Clay,797,Kharif,0.1,Wheat
20.301489,77.360947,Red,326,Kharif,3.81,Millets
34.135637,91.377401,Loamy,1505,Kharif,2.56,Sugarcane
27.142169,83.449769,Sandy,561,Rabi,0.87,Oilseeds
11.568837,92.918715,Loamy,686,Kharif,0.29,Maize
30.250192,91.877056,Loamy,819,Kharif,0.84,Vegetables
28.742975,83.89799,Red,1072,Kharif,2.71,Jute
32.562202,76.248606,Alluvial,1211,Kharif,0.1,Jute
24.875315,73.244366,Alluvial,559,Rabi,1.1,Wheat
35.098118,68.749174,Loamy,575,Rabi,1.67,Potato
24.124112,93.913028,Loamy,767,Rabi,3.3,Wheat
16.727865,74.146146,Sandy,469,Kharif,1.67,Millets
13.009098,70.960897,Red,374,Kharif,1.29,Pulses
21.492309,82.737742,Laterite,492,Kharif,1.01,Millets
34.110081,86.972795,Alluvial,1112,Kharif,3.19,Maize
13.751647,96.281402,Sandy,1082,Kharif,0.1,Wheat
30.999313,71.725715,Alluvial,522,Rabi,1.38,Potato
18.371799,68.239388,Black (Regur),520,Kharif,2.21,Cotton
17.487695,83.709137,Clay,772,Kharif,1.44,Oilseeds
32.74592,82.162348,Red,1280,Kharif,1.24,Potato
12.255761,84.850955,Laterite,354,Kharif,0.53,Millets
32.740415,84.337093,Sandy,746,Rabi,2.29,Oilseeds
20.891243,69.867997,Black (Regur),902,Kharif,2.17,Cotton
24.020247,73.491379,Loamy,1040,Kharif,2.16,Vegetables
13.887709,80.152238,Laterite,842,Zaid,0.1,Millets
25.609832,74.970026,Sandy,1111,Kharif,0.86,Jute
29.707172,93.24312,Red,410,Kharif,1.15,Pulses
25.726678,89.744891,Alluvial,1144,Kharif,0.57,Rice
31.799412,85.039463,Clay,867,Kharif,0.92,Oilseeds
31.666892,80.944482,Alluvial,1220,Kharif,1.76,Jute
20.884053,83.546502,Alluvial,1712,Kharif,3.34,Jute
34.009618,83.308875,Alluvial,767,Rabi,0.1,Wheat
18.921121,91.32228,Clay,931,Kharif,1.81,Rice
21.445999,91.919569,Alluvial,844,Rabi,1.33,Vegetables
13.791108,89.829443,Black (Regur),881,Kharif,0.52,Cotton
33.418321,91.561416,Clay,1434,Kharif,1.18,Rice
14.497902,79.441608,Alluvial,650,Rabi,0.26,Wheat
30.967562,72.80864,Loamy,579,Rabi,0.32,Wheat
25.680071,72.940662,Alluvial,573,Rabi,0.1,Wheat
15.622565,93.60178,Alluvial,1183,Kharif,0.99,Rice
10.272815,88.259819,Alluvial,1354,Kharif,1.36,Rice
12.174153,74.113746,Alluvial,1576,Rabi,0.1,Pulses
11.839964,71.397395,Sandy,302,Rabi,1.81,Pulses
9.150906,86.216485,Alluvial,1555,Kharif,0.1,Sugarcane
13.443662,86.377733,Loamy,846,Kharif,2.26,Pulses
8.368749,73.275712,Alluvial,520,Rabi,0.1,Wheat
15.756237,70.963531,Red,619,Kharif,1.07,Sugarcane
31.645706,85.004672,Red,1126,Kharif,2.3,Maize
24.263533,88.668458,Loamy,613,Rabi,2.45,Wheat
26.016801,91.758184,Loamy,780,Zaid,1.04,Vegetables
29.349982,74.751466,Alluvial,1605,Kharif,2.74,Jute
18.083992,77.054882,Loamy,719,Kharif,1.98,Maize
33.580094,80.462564,Loamy,680,Rabi,1.7,Potato
25.034181,81.07188,Clay,1012,Kharif,2.5,Rice
11.478276,76.301264,Loamy,1105,Zaid,2.16,Maize
25.372705,68.223535,Alluvial,638,Rabi,2.39,Wheat
32.969464,79.96343,Black (Regur),937,Rabi,0.19,Pulses
25.129926,78.941196,Red,510,Kharif,1.49,Pulses
14.910234,92.826573,Alluvial,710,Rabi,2.78,Wheat
29.151814,91.519142,Sandy,379,Kharif,3.6,Pulses
20.356459,76.147015,Alluvial,1271,Kharif,1.66,Rice
27.985984,78.804195,Alluvial,1369,Kharif,1.86,Jute
10.321962,82.996711,Black (Regur),807,Kharif,2.84,Cotton
30.357422,76.487896,Red,551,Kharif,1.54,Pulses
13.405224,68.514173,Alluvial,1432,Kharif,1.21,Jute
19.810835,75.485939,Sandy,425,Kharif,1.09,Millets
13.510054,79.876106,Red,362,Kharif,0.48,Pulses
30.63781,70.328536,Sandy,919,Kharif,2.15,Oilseeds
34.945127,79.888038,Alluvial,1290,Kharif,1.13,Rice
11.203187,81.184476,Alluvial,1207,Kharif,2.14,Rice
24.103027,84.044401,Red,229,Kharif,0.1,Millets
8.083239,75.35407,Loamy,918,Kharif,1.16,Vegetables
30.215378,76.780051,Clay,237,Rabi,1.55,Vegetables
25.569244,87.116794,Laterite,759,Kharif,1.73,Pulses
28.622436,71.010635,Clay,1490,Kharif,2.61,Rice
15.319788,74.882317,Clay,1426,Kharif,1.82,Sugarcane
15.950412,84.769645,Alluvial,556,Rabi,1.57,Potato
31.323342,96.194755,Clay,1268,Kharif,1.8,Sugarcane
10.448128,69.620213,Sandy,465,Kharif,0.1,Millets
31.364533,94.607123,Sandy,358,Kharif,0.66,Millets
23.717968,85.566481,Alluvial,502,Rabi,0.1,Wheat
28.10131,83.856304,Clay,1011,Kharif,3.21,Rice
9.941758,84.125236,Alluvial,760,Rabi,2.12,Wheat
22.353523,89.754644,Red,692,Rabi,2.02,Oilseeds
12.745813,91.950173,Red,250,Kharif,2.01,Millets
12.945324,73.572973,Red,357,Kharif,1.2,Millets
22.049703,82.740688,Sandy,432,Kharif,0.1,Pulses
12.137018,89.423061,Sandy,734,Kharif,1.48,Oilseeds
15.346198,85.37083,Alluvial,722,Kharif,3.62,Vegetables
19.746615,82.583487,Alluvial,1217,Kharif,2.38,Sugarcane
27.878796,78.444256,Clay,381,Zaid,0.34,Millets
12.997444,86.879959,Sandy,827,Zaid,0.57,Vegetables
14.83801,75.812525,Alluvial,908,Kharif,2.93,Maize
12.206105,77.971528,Black (Regur),776,Kharif,1.37,Cotton
15.568474,84.128001,Black (Regur),559,Kharif,0.55,Cotton
22.649345,82.803359,Sandy,100,Kharif,2.86,Pulses
22.498256,85.757303,Alluvial,723,Rabi,1.2,Potato
11.106021,94.433762,Red,292,Kharif,0.1,Millets
32.011152,89.084676,Alluvial,596,Kharif,1.69,Rice
9.204249,75.50812,Alluvial,1496,Kharif,2.72,Rice
32.9268,76.213292,Sandy,342,Kharif,3.16,Pulses
32.008652,88.561929,Loamy,642,Rabi,1.0,Wheat
21.316589,94.890845,Alluvial,848,Kharif,1.32,Vegetables
23.032082,69.234012,Loamy,884,Kharif,0.1,Oilseeds
10.664698,70.348774,Black (Regur),781,Kharif,1.04,Cotton
13.079469,79.63833,Loamy,1152,Kharif,1.03,Sugarcane
27.219221,85.162203,Red,435,Kharif,2.51,Pulses
32.544388,70.663728,Alluvial,1239,Kharif,1.21,Rice
11.706111,85.67369,Alluvial,1547,Kharif,0.24,Jute
32.45173,69.312409,Clay,1242,Kharif,2.36,Rice
22.78998,90.753126,Sandy,347,Kharif,1.93,Millets
23.929893,77.665788,Sandy,805,Kharif,1.53,Vegetables
16.281151,72.008659,Sandy,592,Rabi,1.87,Pulses
31.792557,91.172755,Sandy,306,Rabi,0.67,Pulses
19.98461,72.773964,Clay,782,Rabi,2.67,Jute
17.34771,94.327676,Black (Regur),910,Kharif,0.9,Cotton
30.144777,68.852294,Red,485,Kharif,0.59,Pulses
11.597169,86.689233,Red,317,Rabi,1.12,Pulses
24.726604,74.752612,Red,925,Kharif,0.98,Maize
16.088089,96.41673,Sandy,388,Kharif,1.2,Millets
11.694255,77.322155,Loamy,767,Rabi,1.95,Wheat
21.842414,96.218086,Clay,1164,Kharif,0.1,Rice
8.412885,82.000267,Sandy,552,Zaid,1.67,Sugarcane
10.176134,85.046267,Alluvial,405,Rabi,1.31,Potato
19.235089,75.762106,Laterite,749,Rabi,1.81,Wheat
13.607001,75.411241,Alluvial,1763,Kharif,1.62,Jute
18.61141,90.20049,Alluvial,680,Kharif,3.29,Maize
34.06967,73.157439,Loamy,1288,Kharif,0.79,Sugarcane
17.955802,90.196433,Alluvial,466,Rabi,0.36,Potato
25.935693,77.986907,Alluvial,1000,Kharif,1.1,Maize
33.703006,97.049402,Loamy,751,Rabi,0.21,Oilseeds
28.169595,97.007036,Black (Regur),912,Kharif,0.1,Cotton
25.641681,89.896714,Alluvial,1452,Kharif,3.62,Sugarcane
30.540313,94.483308,Loamy,612,Rabi,1.15,Wheat
34.463695,92.387696,Red,848,Kharif,1.27,Vegetables
16.937492,84.086901,Black (Regur),570,Kharif,0.89,Cotton
8.983508,95.16456,Loamy,878,Rabi,0.1,Pulses
15.881658,94.697588,Alluvial,468,Rabi,1.43,Potato
15.195451,80.611176,Alluvial,411,Rabi,0.1,Wheat
13.979674,88.785016,Laterite,242,Kharif,0.15,Millets
24.383302,72.338965,Clay,1204,Kharif,1.43,Sugarcane
25.10772,85.088752,Loamy,790,Rabi,0.1,Vegetables
21.234124,88.740788,Alluvial,832,Kharif,2.8,Maize
9.001803,70.641481,Alluvial,435,Rabi,0.72,Potato
32.87536,92.533426,Black (Regur),763,Kharif,1.95,Cotton
12.151067,71.325524,Loamy,914,Kharif,1.5,Maize
13.777482,73.085873,Black (Regur),789,Kharif,1.98,Cotton
9.231508,71.450703,Alluvial,1188,Kharif,1.36,Sugarcane
18.433567,69.336633,Loamy,1481,Kharif,0.18,Sugarcane
21.223277,79.393898,Sandy,495,Kharif,0.79,Pulses
9.697075,89.372925,Loamy,543,Rabi,2.31,Wheat
9.302529,82.236341,Loamy,1181,Kharif,0.1,Maize
19.238371,96.982039,Black (Regur),970,Kharif,1.19,Cotton
20.568712,90.172106,Alluvial,1281,Kharif,0.62,Jute
18.427709,92.605689,Red,780,Kharif,0.31,Millets
10.530757,68.384736,Loamy,605,Rabi,3.25,Wheat
35.136493,68.046777,Alluvial,970,Zaid,2.48,Vegetables
20.909429,83.422386,Sandy,373,Kharif,1.2,Pulses
23.23393,79.148659,Alluvial,990,Zaid,1.01,Vegetables
22.518748,83.928101,Red,609,Kharif,0.57,Oilseeds
26.161326,82.316205,Sandy,1430,Kharif,1.91,Pulses
31.207056,84.795816,Alluvial,508,Rabi,1.15,Wheat
29.010014,78.575947,Alluvial,957,Kharif,1.29,Maize
34.888891,84.322233,Alluvial,758,Kharif,1.31,Maize
20.677102,77.900625,Alluvial,715,Rabi,2.43,Potato
28.568713,82.404194,Red,228,Kharif,0.97,Millets
23.16421,76.269761,Sandy,766,Rabi,1.87,Potato
24.58686,82.087074,Loamy,541,Rabi,2.19,Potato
15.326029,71.890765,Alluvial,1414,Kharif,0.45,Rice
21.909434,68.085141,Alluvial,1094,Kharif,0.55,Rice
33.797666,69.468541,Loamy,1472,Kharif,0.34,Pulses
20.632349,74.232528,Alluvial,1352,Kharif,0.1,Sugarcane
24.80323,94.179013,Clay,1222,Kharif,2.0,Millets
22.209529,72.747074,Sandy,324,Rabi,2.15,Pulses
33.41539,91.447818,Loamy,1215,Kharif,2.35,Sugarcane
34.091763,70.698271,Loamy,694,Kharif,1.5,Oilseeds
34.979009,87.379649,Alluvial,1730,Kharif,2.7,Jute
31.710353,80.997373,Loamy,482,Rabi,1.79,Wheat
16.632528,68.433822,Loamy,417,Rabi,0.1,Wheat
29.593209,84.572344,Alluvial,790,Kharif,3.21,Vegetables
24.310197,84.905988,Alluvial,493,Rabi,2.84,Potato
11.178095,92.671805,Alluvial,687,Kharif,0.11,Maize
30.131271,91.922635,Clay,1451,Kharif,0.1,Rice
12.227549,90.853154,Sandy,673,Rabi,2.25,Oilseeds
34.697556,91.118311,Loamy,880,Kharif,3.54,Cotton
19.568614,69.784027,Sandy,355,Rabi,1.4,Pulses
23.068726,97.19693,Clay,1556,Kharif,0.9,Sugarcane
16.742786,74.721619,Red,1020,Kharif,1.3,Maize
17.184794,81.142724,Red,863,Kharif,0.35,Oilseeds
10.201695,96.347168,Loamy,694,Zaid,3.54,Vegetables
32.813617,77.574297,Sandy,321,Kharif,0.1,Millets
32.460788,70.942031,Red,550,Kharif,1.83,Pulses
8.525157,77.691752,Red,619,Rabi,1.9,Millets
25.430762,79.980626,Loamy,456,Rabi,3.7,Potato
26.771168,97.447221,Alluvial,861,Rabi,3.85,Vegetables
8.290831,93.367982,Loamy,598,Rabi,1.26,Wheat
27.785542,73.401237,Alluvial,572,Rabi,0.1,Potato
17.344068,80.92282,Black (Regur),876,Kharif,1.6,Cotton
24.361413,69.460766,Alluvial,1178,Kharif,0.89,Rice
28.652393,69.940004,Alluvial,793,Zaid,3.25,Cotton
27.837612,73.996271,Clay,1019,Kharif,2.11,Rice
9.254196,86.041453,Clay,1127,Kharif,1.94,Vegetables
35.238355,77.935917,Alluvial,1565,Kharif,2.84,Jute
33.005821,88.237728,Alluvial,1122,Kharif,1.85,Rice
23.658348,85.039466,Alluvial,1269,Kharif,0.26,Sugarcane
18.638578,80.957354,Sandy,639,Kharif,0.66,Oilseeds
26.705997,89.141365,Alluvial,1029,Zaid,1.08,Vegetables
31.701921,68.60508,Black (Regur),483,Kharif,3.13,Maize
13.994071,86.670052,Alluvial,1323,Kharif,1.65,Jute
13.050235,71.120152,Red,436,Kharif,0.67,Millets
29.425205,74.455637,Clay,1299,Kharif,1.14,Rice
32.613331,80.441768,Loamy,915,Kharif,3.21,Sugarcane
22.03701,75.167784,Laterite,1119,Rabi,2.29,Oilseeds
24.947323,68.191609,Alluvial,1550,Kharif,1.09,Jute
23.303298,96.969636,Alluvial,786,Kharif,1.19,Maize
29.204316,77.194704,Laterite,457,Kharif,1.24,Millets
29.926836,94.099957,Alluvial,575,Rabi,2.11,Potato
32.473024,88.49964,Alluvial,1550,Kharif,1.68,Jute
27.626592,84.246558,Laterite,844,Kharif,0.81,Millets
26.156964,69.991992,Clay,1018,Kharif,1.13,Rice
10.597742,71.139272,Loamy,1501,Kharif,2.62,Sugarcane
24.184885,77.231947,Loamy,536,Rabi,1.38,Wheat
9.222569,69.485146,Loamy,973,Kharif,2.98,Vegetables
23.055945,79.075412,Clay,1129,Kharif,0.23,Sugarcane
31.821398,87.392018,Clay,1132,Kharif,0.15,Rice
13.878165,76.689094,Red,211,Kharif,0.77,Millets
14.928956,76.184017,Alluvial,1366,Kharif,0.1,Sugarcane
19.590155,96.127846,Red,785,Rabi,0.1,Millets
28.206626,71.76363,Red,906,Kharif,2.38,Maize
11.591074,80.947747,Black (Regur),993,Kharif,3.26,Cotton
9.139293,90.91696,Red,582,Rabi,2.73,Pulses
8.079361,97.038655,Loamy,779,Rabi,0.66,Oilseeds
18.941801,85.244585,Sandy,977,Kharif,1.84,Rice
10.465618,88.137769,Red,503,Rabi,0.15,Pulses
31.666517,72.69408,Clay,1020,Kharif,4.32,Rice
34.547425,83.965761,Loamy,962,Kharif,1.97,Vegetables
13.583162,71.496206,Alluvial,1255,Kharif,1.92,Jute
31.139452,94.76863,Black (Regur),961,Zaid,1.26,Cotton
10.313098,83.108277,Loamy,705,Rabi,2.09,Potato
20.12682,80.728813,Black (Regur),623,Kharif,1.03,Cotton
8.234744,87.093085,Red,305,Kharif,3.66,Pulses
11.230456,76.717773,Alluvial,1742,Kharif,0.1,Jute
27.124224,75.863374,Alluvial,1418,Kharif,1.37,Rice
34.101447,85.526497,Red,861,Kharif,0.1,Maize
16.55621,92.209488,Black (Regur),976,Kharif,0.99,Cotton
30.137443,94.177166,Alluvial,806,Kharif,1.3,Maize
9.584088,83.683048,Alluvial,1440,Kharif,0.58,Rice
10.132579,88.838972,Alluvial,1364,Kharif,1.28,Jute
18.169361,81.773682,Sandy,772,Rabi,0.1,Oilseeds
19.037857,89.007137,Red,491,Kharif,3.55,Millets
17.913547,75.07791,Red,345,Rabi,1.45,Pulses
29.365321,79.278079,Clay,962,Kharif,2.44,Wheat
18.173325,83.79685,Alluvial,727,Rabi,0.22,Potato
17.396488,90.432326,Sandy,348,Rabi,0.37,Pulses
20.283818,71.328829,Black (Regur),558,Kharif,0.8,Cotton
24.183786,71.500571,Laterite,291,Kharif,1.1,Millets
22.972698,73.764693,Loamy,589,Rabi,0.7,Potato
13.871002,91.883001,Black (Regur),969,Kharif,3.52,Cotton
32.85084,68.884636,Alluvial,1214,Kharif,3.48,Jute
33.627833,70.342324,Loamy,740,Rabi,3.03,Potato
17.975573,96.5991,Clay,1520,Kharif,3.75,Sugarcane
