latitude,longitude,soil_type,rainfall_mm,season,area_ha,crop_name,predicted_yield_kg_per_ha
15.449477,73.833816,Black (Regur),653,Kharif,4.32,Sugarcane,61954
21.379706,89.350012,Black (Regur),1106,Kharif,0.39,Millets,1508
9.839917,77.536834,Black (Regur),1128,Rabi,2.63,Oilseeds,1543
21.488939,96.227273,Loamy,589,Kharif,0.17,Pulses,944
11.559272,76.315965,Loamy,840,Kharif,0.92,Vegetables,19851
8.487019,78.915251,Laterite,799,Kharif,2.28,Jute,2328
29.637169,84.372375,Sandy,693,Rabi,0.1,Jute,2251
34.706231,74.753338,Sandy,987,Rabi,0.66,Vegetables,15612
16.620151,93.981481,Black (Regur),811,Rabi,1.15,Oilseeds,1444
15.315201,81.259805,Clay,959,Kharif,0.1,Jute,2695
21.028041,74.588333,Alluvial,1056,Kharif,0.27,Maize,3905
21.329187,77.267964,Sandy,972,Kharif,0.78,Vegetables,14580
28.169048,89.697099,Laterite,673,Kharif,1.48,Pulses,757
31.449278,76.796222,Laterite,1330,Kharif,1.78,Pulses,667
29.334415,97.292903,Black (Regur),521,Rabi,0.95,Jute,2426
20.538439,73.83453,Sandy,981,Kharif,2.04,Rice,2476
16.979796,82.074495,Laterite,830,Kharif,0.1,Millets,1398
18.877287,77.635009,Clay,735,Rabi,0.67,Vegetables,16777
9.536128,89.159472,Laterite,1047,Kharif,1.21,Wheat,2658
14.462874,90.262457,Red,473,Kharif,2.54,Oilseeds,1061
22.428682,86.933652,Black (Regur),775,Rabi,1.35,Cotton,2400
28.976012,93.625619,Laterite,664,Kharif,0.29,Rice,2638
14.201796,69.250648,Laterite,1609,Rabi,0.58,Maize,2851
18.656945,86.712753,Black (Regur),934,Kharif,0.11,Millets,1724
23.125855,69.183836,Sandy,944,Kharif,2.88,Jute,2228
32.245291,83.019885,Clay,986,Kharif,2.95,Millets,1651
15.305285,79.041867,Black (Regur),1022,Kharif,3.07,Jute,2485
18.797392,87.188648,Black (Regur),553,Kharif,0.45,Sugarcane,68338
13.082881,69.228973,Clay,1085,Kharif,1.17,Vegetables,17591
30.905567,87.889087,Sandy,835,Rabi,1.81,Millets,1393
14.939146,83.077432,Red,1185,Kharif,0.1,Cotton,1994
18.685722,77.657084,Black (Regur),1077,Rabi,2.7,Sugarcane,80353
35.136483,93.292091,Laterite,905,Kharif,1.52,Rice,2902
8.308327,76.089824,Alluvial,614,Kharif,2.55,Maize,3074
13.920988,73.628171,Black (Regur),730,Rabi,2.2,Millets,1645
8.962301,71.542257,Laterite,1467,Kharif,0.43,Cotton,1496
28.467165,88.113944,Alluvial,1069,Rabi,1.19,Wheat,3262
20.519226,94.14998,Loamy,841,Rabi,3.35,Oilseeds,1366
12.215609,69.922154,Loamy,1210,Kharif,1.8,Oilseeds,1336
23.860919,69.298994,Alluvial,1236,Zaid,0.18,Oilseeds,1173
8.671354,76.022892,Clay,697,Kharif,0.1,Millets,1295
30.973293,80.842663,Loamy,967,Kharif,3.82,Rice,3256
24.44635,81.459596,Black (Regur),447,Kharif,3.35,Sugarcane,65366
28.217861,78.230239,Laterite,303,Rabi,3.98,Potato,19232
28.670629,82.588065,Sandy,1023,Kharif,1.38,Potato,21146
33.429775,87.041192,Black (Regur),1016,Rabi,0.95,Rice,3524
35.024638,72.27899,Red,987,Kharif,0.88,Vegetables,14809
29.787639,92.328222,Black (Regur),772,Kharif,1.78,Sugarcane,72293
10.854921,68.119195,Sandy,1009,Rabi,2.24,Jute,2351
28.126004,91.508933,Sandy,350,Zaid,1.18,Cotton,1475
19.219957,90.171183,Alluvial,792,Kharif,0.95,Cotton,2409
34.655213,91.598089,Black (Regur),1560,Kharif,2.79,Cotton,1986
30.693879,83.988023,Alluvial,919,Zaid,1.7,Potato,21135
30.760557,88.074205,Alluvial,1199,Kharif,1.12,Jute,2861
27.190009,76.856357,Black (Regur),761,Kharif,3.07,Oilseeds,1358
9.151559,82.494337,Alluvial,762,Kharif,2.24,Oilseeds,1486
28.705244,90.708728,Black (Regur),696,Rabi,0.73,Millets,1642
18.449101,96.401664,Clay,528,Zaid,1.74,Wheat,2272
27.679233,95.208171,Black (Regur),687,Kharif,2.89,Oilseeds,1085
23.197209,88.769183,Black (Regur),863,Kharif,1.59,Maize,3593
29.47296,95.598376,Black (Regur),1000,Kharif,2.37,Vegetables,17245
25.976814,69.437089,Sandy,715,Kharif,1.42,Oilseeds,1026
9.094954,85.73305,Black (Regur),1221,Kharif,3.39,Cotton,2197
8.156544,90.884333,Clay,1029,Rabi,2.55,Potato,23797
31.803054,85.21531,Black (Regur),461,Kharif,2.14,Wheat,2570
11.629973,96.87451,Sandy,634,Rabi,1.93,Pulses,722
32.68646,78.864505,Sandy,660,Kharif,1.66,Sugarcane,54608
9.792322,75.75188,Loamy,352,Kharif,3.06,Maize,3034
10.375382,73.510326,Laterite,1189,Kharif,1.47,Potato,20698
26.047224,85.172555,Alluvial,918,Rabi,2.17,Maize,4266
8.307825,69.769823,Clay,666,Kharif,1.35,Sugarcane,55684
11.769199,95.161584,Clay,1000,Kharif,3.23,Oilseeds,1254
12.741494,84.31446,Loamy,955,Kharif,0.86,Maize,3888
31.682601,70.005824,Sandy,1061,Zaid,1.82,Millets,1265
25.204646,95.659452,Clay,1196,Kharif,1.97,Jute,2661
13.296657,89.43161,Red,427,Kharif,0.1,Maize,2876
22.01255,79.992689,Clay,1123,Rabi,2.85,Potato,25395
19.900392,68.911963,Alluvial,753,Rabi,0.1,Millets,1730
18.814852,81.702959,Clay,589,Zaid,3.42,Vegetables,13206
31.52292,81.862401,Black (Regur),1216,Kharif,0.17,Sugarcane,77731
24.481902,91.181574,Laterite,1192,Kharif,2.25,Jute,2282
25.362562,75.421992,Red,1184,Zaid,0.36,Cotton,1728
32.948485,84.69744,Red,996,Zaid,2.51,Millets,1322
24.438414,87.755696,Laterite,1026,Rabi,1.08,Potato,21450
17.940891,84.01189,Red,546,Kharif,1.84,Wheat,2640
25.561372,74.069148,Clay,572,Rabi,3.64,Oilseeds,1222
21.319441,75.986845,Sandy,775,Kharif,2.27,Wheat,2375
30.36065,97.024093,Alluvial,987,Kharif,0.65,Oilseeds,1373
24.048549,76.174204,Sandy,816,Kharif,4.88,Millets,1467
10.972177,80.896581,Red,1019,Kharif,2.53,Rice,2717
15.627291,84.180476,Red,1307,Kharif,2.62,Pulses,724
23.580602,68.290755,Red,853,Zaid,0.54,Cotton,1698
24.600686,90.175934,Sandy,905,Kharif,1.76,Vegetables,13756
12.725664,96.508792,Black (Regur),344,Kharif,0.1,Wheat,2832
34.913494,75.95701,Black (Regur),907,Kharif,2.73,Cotton,2187
32.526842,95.069953,Red,918,Kharif,2.53,Vegetables,17111
18.634341,74.29494,Alluvial,627,Rabi,2.21,Maize,3854
31.391125,90.145478,Alluvial,815,Kharif,3.96,Oilseeds,1368
17.41294,68.611116,Sandy,1115,Rabi,0.11,Jute,2188
24.526223,88.618401,Black (Regur),726,Kharif,1.98,Jute,2595
27.660679,94.504352,Black (Regur),834,Rabi,1.55,Vegetables,18410
9.779111,89.035555,Alluvial,734,Kharif,2.47,Oilseeds,1368
33.002671,70.639097,Red,820,Kharif,4.12,Potato,21850
14.026261,85.27209,Sandy,1114,Rabi,0.1,Pulses,859
14.285955,88.859584,Laterite,867,Kharif,1.14,Wheat,2659
20.460273,76.648008,Clay,1032,Kharif,0.94,Pulses,909
9.83642,93.718398,Sandy,603,Kharif,0.1,Maize,2474
33.905443,94.400199,Laterite,1295,Kharif,1.11,Wheat,2417
15.398714,91.102736,Sandy,406,Kharif,1.97,Maize,2404
14.75528,68.258022,Clay,823,Kharif,3.68,Sugarcane,68311
18.829656,72.926537,Black (Regur),1302,Kharif,3.26,Jute,2301
20.716143,81.420853,Loamy,904,Kharif,3.22,Rice,3107
11.737367,76.472474,Sandy,767,Rabi,0.42,Sugarcane,66701
20.832056,87.096921,Sandy,523,Kharif,0.32,Pulses,763
33.763928,72.923418,Clay,968,Kharif,0.73,Vegetables,18462
16.20716,85.829675,Black (Regur),879,Kharif,1.75,Oilseeds,1243
13.928187,90.864626,Clay,1251,Kharif,0.1,Maize,3460
18.899921,72.198302,Laterite,894,Zaid,2.71,Oilseeds,994
20.740731,80.266101,Alluvial,1161,Kharif,2.86,Wheat,3101
17.640266,94.827065,Loamy,1120,Rabi,1.97,Sugarcane,81917
33.684372,93.624557,Black (Regur),773,Kharif,2.4,Sugarcane,66874
12.013323,88.977598,Red,477,Kharif,1.4,Jute,1959
17.186126,86.081318,Red,878,Rabi,1.88,Sugarcane,72542
28.858543,80.785541,Sandy,988,Kharif,0.1,Vegetables,14296
33.656059,79.148787,Loamy,850,Rabi,0.1,Maize,3706
10.562714,79.324741,Black (Regur),945,Kharif,1.55,Maize,3312
13.325767,91.584414,Laterite,67,Kharif,0.1,Cotton,1296
12.493265,69.105099,Loamy,1208,Kharif,2.04,Maize,3937
11.141518,87.747806,Clay,278,Rabi,0.1,Oilseeds,1152
23.868695,84.163798,Clay,719,Rabi,0.72,Maize,3820
27.705513,83.341424,Red,939,Rabi,0.61,Rice,3248
17.024225,83.010633,Black (Regur),997,Zaid,1.48,Vegetables,15242
15.085163,92.310035,Sandy,1029,Kharif,0.1,Cotton,1772
33.46642,88.572761,Sandy,885,Kharif,0.25,Jute,2055
12.467251,82.194623,Loamy,653,Kharif,3.82,Pulses,906
12.236263,81.958637,Alluvial,723,Kharif,2.25,Oilseeds,1491
33.515477,79.692168,Laterite,1044,Kharif,0.7,Vegetables,16040
12.37778,77.650716,Black (Regur),1000,Rabi,1.79,Rice,3383
21.547833,70.723294,Clay,343,Rabi,0.1,Rice,3116
11.670791,97.019181,Red,1305,Rabi,0.58,Millets,1431
12.543593,77.138138,Alluvial,124,Kharif,0.1,Vegetables,12672
29.712424,94.463156,Clay,1214,Zaid,2.51,Vegetables,16138
30.874561,76.391123,Alluvial,1005,Kharif,0.94,Sugarcane,69010
14.154278,76.369062,Black (Regur),664,Rabi,0.1,Oilseeds,1279
16.425966,87.277938,Clay,976,Kharif,0.68,Potato,23868
14.618735,72.387267,Laterite,1470,Kharif,2.38,Maize,2388
11.468018,89.321707,Red,749,Rabi,0.1,Oilseeds,1299
33.571515,87.713946,Loamy,298,Rabi,0.1,Cotton,2051
8.930494,72.617663,Laterite,1448,Kharif,2.2,Potato,17426
21.684466,87.420719,Black (Regur),1113,Rabi,0.5,Jute,3053
19.614581,77.286257,Clay,888,Rabi,1.36,Maize,4031
10.563449,93.827868,Red,1066,Kharif,0.91,Vegetables,15945
32.95094,89.263139,Black (Regur),1183,Kharif,1.57,Jute,2804
17.272445,71.085619,Clay,693,Rabi,1.49,Jute,2598
28.255,82.896944,Sandy,505,Kharif,1.21,Vegetables,12136
34.119966,91.608244,Black (Regur),691,Zaid,0.96,Oilseeds,979
8.49266,85.384948,Clay,1049,Kharif,0.41,Oilseeds,1364
23.727185,95.231141,Clay,659,Rabi,1.82,Millets,1677
14.310505,94.679223,Red,1116,Kharif,1.52,Cotton,2175
14.571949,68.066387,Alluvial,977,Zaid,0.59,Sugarcane,73512
21.798176,96.101619,Clay,1021,Rabi,0.1,Millets,1576
13.8689,87.508013,Red,1319,Rabi,0.1,Pulses,856
12.87401,87.355025,Alluvial,1279,Rabi,2.33,Oilseeds,1378
33.604754,89.564989,Laterite,753,Rabi,0.4,Pulses,880
17.939315,90.570235,Red,534,Kharif,1.1,Wheat,2312
32.013582,93.164393,Alluvial,1371,Zaid,2.33,Potato,21425
29.034758,77.95713,Sandy,961,Rabi,0.18,Wheat,2738
15.653266,70.456409,Clay,1142,Kharif,3.45,Sugarcane,74323
8.501258,94.959456,Clay,996,Zaid,0.1,Maize,2809
22.357384,88.341129,Laterite,1277,Kharif,0.73,Rice,2744
29.798296,80.755846,Clay,978,Kharif,0.73,Cotton,2150
29.270243,90.058163,Alluvial,880,Zaid,0.1,Oilseeds,1261
18.650079,86.954558,Laterite,1088,Rabi,1.68,Vegetables,16151
33.682801,87.137146,Black (Regur),1160,Rabi,1.55,Oilseeds,1334
10.639377,83.355168,Clay,1130,Kharif,2.56,Sugarcane,71333
11.293209,91.919464,Clay,793,Rabi,2.45,Pulses,996
10.930792,95.701934,Loamy,1051,Zaid,2.2,Pulses,1010
17.348383,80.15488,Alluvial,669,Zaid,2.56,Potato,20305
34.984481,77.668738,Loamy,1137,Kharif,2.61,Vegetables,19419
11.11779,96.751853,Clay,1045,Kharif,1.01,Cotton,2134
14.366783,76.157189,Clay,920,Rabi,0.1,Wheat,3435
33.718256,93.673862,Sandy,661,Kharif,1.17,Pulses,763
16.577035,93.899946,Alluvial,888,Rabi,1.89,Wheat,3268
8.11026,94.29637,Alluvial,658,Kharif,2.65,Potato,21421
32.613174,75.303485,Red,668,Kharif,0.25,Wheat,2593
20.933681,89.498085,Laterite,1477,Kharif,0.86,Sugarcane,49897
8.145378,83.427766,Red,827,Rabi,0.1,Oilseeds,1329
19.817386,86.09111,Black (Regur),628,Kharif,1.31,Pulses,982
33.045521,76.486051,Laterite,1261,Rabi,0.3,Potato,23547
8.039948,71.381016,Sandy,897,Kharif,2.13,Maize,3035
11.299374,87.795201,Laterite,927,Rabi,2.4,Rice,3262
18.854766,96.473987,Red,511,Zaid,0.71,Wheat,2424
19.367285,78.070031,Black (Regur),815,Kharif,0.1,Jute,2553
18.414928,83.306545,Red,1027,Kharif,3.13,Cotton,1950
31.923655,93.314351,Loamy,660,Kharif,1.57,Rice,2925
20.748519,69.811436,Clay,660,Kharif,1.75,Pulses,788
11.869191,76.240178,Black (Regur),398,Rabi,1.84,Wheat,3125
16.337881,74.617314,Laterite,845,Rabi,2.85,Pulses,892
14.065556,94.691793,Alluvial,719,Rabi,0.56,Sugarcane,82742
11.020171,89.276659,Sandy,1385,Kharif,2.89,Sugarcane,52703
19.102155,69.857549,Alluvial,788,Kharif,3.64,Millets,1881
24.873838,91.570342,Sandy,325,Zaid,0.1,Rice,2027
17.002859,88.344314,Sandy,713,Kharif,2.65,Maize,2632
27.824221,80.533036,Loamy,538,Rabi,0.63,Millets,1808
23.543431,78.528181,Black (Regur),974,Kharif,2.35,Rice,3544
20.963055,75.11443,Red,550,Kharif,2.15,Wheat,2326
14.360872,93.563271,Laterite,420,Kharif,1.07,Wheat,2480
20.135232,72.003777,Loamy,843,Kharif,1.74,Rice,3686
11.30763,76.272121,Sandy,1004,Rabi,1.17,Cotton,2007
30.148935,91.337437,Sandy,1106,Rabi,1.16,Oilseeds,1222
12.593538,90.341129,Loamy,1202,Kharif,0.1,Cotton,2402
10.752572,82.859163,Laterite,845,Zaid,2.75,Jute,2218
20.439785,88.530201,Alluvial,1287,Rabi,1.31,Millets,1820
30.613636,74.909477,Alluvial,968,Rabi,2.27,Maize,3898
26.195685,74.655943,Laterite,826,Kharif,0.1,Jute,2325
16.238825,88.259412,Laterite,988,Rabi,0.89,Pulses,843
8.966061,73.165324,Clay,1296,Rabi,2.79,Cotton,2112
10.982092,74.763085,Clay,792,Kharif,0.1,Millets,1584
32.721814,95.055567,Red,1465,Rabi,4.94,Sugarcane,63095
34.224498,80.534146,Sandy,654,Rabi,1.85,Vegetables,13399
29.953308,92.650899,Laterite,636,Kharif,2.55,Wheat,2573
29.906549,71.739979,Alluvial,674,Kharif,0.1,Wheat,2961
33.006657,85.129539,Loamy,1078,Rabi,1.75,Cotton,2643
32.970035,82.998271,Sandy,1233,Kharif,2.17,Wheat,2418
10.572255,75.703636,Sandy,1037,Kharif,2.64,Cotton,1656
14.063965,86.769357,Sandy,606,Kharif,1.95,Millets,1222
28.903839,81.596527,Loamy,942,Kharif,1.26,Rice,3592
26.284259,68.714113,Clay,1055,Rabi,1.86,Millets,1762
26.918801,82.183006,Clay,978,Kharif,0.1,Jute,2296
28.582973,85.843688,Loamy,722,Kharif,2.43,Wheat,3362
25.754193,90.199615,Red,737,Kharif,1.31,Millets,1519
15.897555,83.405554,Clay,1129,Kharif,3.32,Sugarcane,69910
16.638125,81.831794,Sandy,1300,Kharif,1.77,Rice,2369
18.392133,86.781704,Alluvial,533,Kharif,1.35,Pulses,917
14.484549,72.403555,Red,1187,Kharif,1.43,Rice,2912
12.681481,85.016343,Loamy,806,Kharif,0.1,Rice,3338
19.280045,93.252756,Sandy,227,Kharif,4.96,Vegetables,11486
33.427665,73.45061,Alluvial,1120,Kharif,0.1,Pulses,988
11.417273,84.395907,Sandy,864,Rabi,3.45,Millets,1377
21.707299,95.461544,Sandy,861,Kharif,0.74,Millets,1222
14.661248,87.853494,Laterite,716,Rabi,0.82,Maize,3340
26.411117,89.551277,Black (Regur),1511,Kharif,1.82,Maize,2944
31.238589,80.711227,Alluvial,921,Kharif,1.01,Rice,3688
33.999953,86.633154,Laterite,900,Kharif,0.1,Rice,2657
14.299674,87.934652,Red,975,Kharif,2.22,Rice,3093
18.374956,80.130153,Red,141,Rabi,1.25,Sugarcane,54396
29.231015,89.558012,Red,782,Kharif,0.13,Potato,21205
20.806274,92.536724,Alluvial,767,Rabi,2.34,Millets,1737
16.012847,74.036876,Laterite,926,Kharif,0.38,Sugarcane,58448
32.295707,71.604322,Loamy,987,Kharif,1.93,Wheat,3309
22.470814,89.276926,Clay,1680,Kharif,2.48,Cotton,1833
26.666532,82.531141,Laterite,804,Kharif,2.27,Pulses,910
10.113117,70.474026,Clay,394,Rabi,1.44,Jute,2754
20.697111,82.770163,Black (Regur),832,Rabi,0.1,Rice,3282
13.739348,68.783793,Clay,1308,Kharif,2.8,Wheat,2545
24.422908,95.267631,Laterite,685,Rabi,2.98,Oilseeds,1075
30.633625,85.584127,Loamy,1437,Zaid,0.26,Millets,1237
24.767922,78.200881,Alluvial,466,Kharif,0.18,Sugarcane,69817
15.887995,83.907265,Laterite,629,Kharif,1.29,Rice,2609
35.415654,73.743825,Clay,1282,Rabi,0.91,Sugarcane,69787
20.410528,77.888142,Black (Regur),897,Kharif,1.83,Potato,22460
19.199318,90.040787,Clay,1426,Kharif,1.78,Cotton,1797
19.788412,96.505493,Loamy,848,Kharif,0.94,Maize,3575
8.494143,69.243676,Laterite,1486,Rabi,2.35,Jute,2091
10.430443,93.701438,Alluvial,853,Kharif,1.07,Cotton,2125
29.108853,75.493794,Red,1047,Kharif,0.2,Maize,3151
21.348118,92.999236,Black (Regur),797,Rabi,0.98,Cotton,2660
15.254034,90.115069,Alluvial,773,Kharif,2.94,Sugarcane,82359
13.336903,76.803988,Black (Regur),1318,Rabi,0.48,Sugarcane,62655
13.828921,87.0315,Sandy,1320,Rabi,2.09,Oilseeds,1048
24.656257,69.400992,Red,804,Zaid,1.29,Potato,18904
33.711444,89.082257,Black (Regur),743,Zaid,1.14,Vegetables,16530
33.921251,80.411769,Sandy,528,Rabi,2.97,Potato,20832
24.628152,85.709165,Loamy,940,Rabi,0.1,Wheat,3764
11.992479,91.114157,Sandy,1116,Kharif,1.23,Jute,2169
8.585018,82.762932,Red,1055,Rabi,0.1,Maize,3785
13.086251,91.019882,Clay,998,Kharif,0.1,Pulses,926
34.417271,69.615789,Sandy,1238,Rabi,1.41,Pulses,908
29.004269,96.684105,Alluvial,996,Rabi,2.24,Sugarcane,89899
14.273035,85.898567,Red,672,Rabi,0.82,Cotton,2143
11.809384,94.46344,Clay,1002,Kharif,0.61,Rice,3400
32.400275,71.475256,Laterite,607,Zaid,0.98,Rice,2331
29.562091,79.983812,Clay,757,Kharif,0.35,Potato,21221
18.516932,79.159735,Black (Regur),1085,Rabi,1.11,Sugarcane,78543
10.701951,92.503118,Laterite,991,Rabi,0.53,Jute,2734
11.305113,92.877581,Clay,684,Kharif,1.27,Potato,22362
25.216135,69.196581,Alluvial,1157,Rabi,3.22,Rice,3435
22.132212,85.711577,Black (Regur),1434,Kharif,2.27,Pulses,851
10.233388,73.70332,Sandy,1478,Kharif,1.05,Rice,2499
22.51484,86.055995,Red,819,Kharif,1.16,Jute,2180
29.275494,93.455506,Sandy,617,Kharif,0.86,Pulses,745
28.07435,74.505068,Red,1156,Kharif,0.71,Vegetables,15262
9.600005,95.816463,Laterite,925,Rabi,0.27,Maize,3390
8.535218,91.560676,Loamy,812,Rabi,0.1,Pulses,1217
23.549088,95.508312,Alluvial,874,Rabi,2.7,Sugarcane,85466
9.846848,73.760422,Laterite,1035,Kharif,1.84,Jute,2203
13.572011,95.016672,Black (Regur),782,Kharif,1.36,Rice,3112
26.645899,70.31854,Laterite,1279,Kharif,2.8,Cotton,2012
16.738288,81.797967,Sandy,814,Rabi,2,Cotton,1942
22.992692,77.059398,Sandy,1482,Kharif,0.92,Jute,1669
18.878685,83.052924,Clay,745,Kharif,5.35,Cotton,2079
14.878463,70.997655,Black (Regur),1484,Kharif,0.36,Oilseeds,1171
33.16719,70.217768,Clay,1191,Kharif,2.26,Vegetables,16921
10.814294,73.704869,Sandy,557,Zaid,2.25,Jute,1826
29.57085,88.259987,Black (Regur),398,Kharif,2.51,Sugarcane,61505
31.322092,73.22789,Loamy,671,Zaid,2.09,Vegetables,15513
8.630264,91.175427,Sandy,700,Kharif,0.58,Wheat,2475
9.679946,93.396669,Black (Regur),468,Kharif,2.67,Maize,3421
18.039873,68.066418,Sandy,800,Kharif,0.88,Cotton,1831
26.531784,70.542579,Black (Regur),872,Rabi,1.33,Jute,2933
33.769116,88.259051,Black (Regur),859,Rabi,0.1,Maize,3549
11.815462,84.752078,Black (Regur),1267,Rabi,1.07,Sugarcane,83126
14.468528,86.391391,Sandy,848,Kharif,1.44,Maize,2642
31.398993,91.55236,Sandy,972,Rabi,3.79,Pulses,967
27.710654,75.397753,Red,778,Rabi,3.06,Vegetables,17598
9.815475,70.478417,Red,581,Kharif,1.12,Rice,2813
10.520807,95.247656,Laterite,656,Rabi,2.19,Cotton,1895
13.135929,95.550179,Black (Regur),1045,Kharif,0.1,Wheat,3222
34.767328,82.599499,Sandy,328,Kharif,0.88,Vegetables,13993
21.673717,92.942583,Clay,732,Rabi,2.92,Oilseeds,1522
29.73952,83.69815,Loamy,745,Kharif,1.96,Millets,1800
9.426481,75.945153,Alluvial,1239,Rabi,0.1,Pulses,1116
17.126616,81.470746,Alluvial,1071,Kharif,2.19,Sugarcane,70208
17.422366,79.048614,Red,570,Kharif,1.3,Pulses,762
30.727882,86.035929,Laterite,793,Rabi,1.02,Sugarcane,70802
15.404443,79.545868,Clay,1251,Kharif,0.95,Vegetables,18260
19.134779,75.691488,Loamy,725,Rabi,2.81,Jute,3126
12.892211,95.878219,Black (Regur),628,Kharif,0.94,Vegetables,15071
14.112437,83.627357,Clay,1376,Rabi,2.93,Sugarcane,59281
18.758531,78.791224,Loamy,876,Kharif,2.68,Sugarcane,71120
16.812139,82.389167,Loamy,897,Kharif,1.65,Potato,25587
32.138127,94.36908,Clay,1031,Rabi,1.24,Oilseeds,1413
9.28947,83.385506,Loamy,946,Kharif,3.62,Wheat,3390
18.849596,70.602114,Red,775,Kharif,2.45,Wheat,2634
18.068028,94.139917,Clay,797,Kharif,0.1,Wheat,2786
20.301489,77.360947,Alluvial,842,Zaid,3.81,Millets,1653
34.135637,91.377401,Alluvial,1029,Rabi,2.56,Sugarcane,89981
27.142169,83.449769,Sandy,882,Kharif,0.87,Oilseeds,965
11.568837,92.918715,Sandy,932,Rabi,0.29,Maize,3415
30.250192,91.877056,Black (Regur),1476,Kharif,0.84,Vegetables,15139
28.742975,83.89799,Red,1072,Kharif,2.71,Jute,2398
32.562202,76.248606,Loamy,241,Kharif,0.1,Jute,2192
24.875315,73.244366,Laterite,786,Kharif,1.1,Wheat,2811
35.098118,68.749174,Clay,1069,Kharif,1.67,Potato,22510
24.124112,93.913028,Alluvial,1317,Zaid,3.3,Wheat,2644
16.727865,74.146146,Red,1098,Kharif,1.67,Millets,1474
13.009098,70.960897,Red,487,Kharif,1.29,Pulses,826
21.492309,82.737742,Clay,1190,Rabi,1.01,Millets,1832
34.110081,86.972795,Laterite,1297,Rabi,3.19,Maize,3605
13.751647,96.281402,Sandy,1082,Kharif,0.1,Wheat,2617
30.999313,71.725715,Sandy,919,Kharif,1.38,Potato,20122
18.371799,68.239388,Alluvial,600,Kharif,2.21,Cotton,2180
17.487695,83.709137,Clay,772,Kharif,1.44,Oilseeds,1178
32.74592,82.162348,Red,1280,Kharif,1.24,Potato,21874
12.255761,84.850955,Alluvial,636,Kharif,0.53,Millets,1643
32.740415,84.337093,Loamy,1471,Kharif,2.29,Oilseeds,1273
20.891243,69.867997,Loamy,453,Kharif,2.17,Cotton,2226
24.020247,73.491379,Clay,815,Zaid,2.16,Vegetables,16496
13.887709,80.152238,Laterite,842,Zaid,0.1,Millets,1366
25.609832,74.970026,Sandy,1111,Kharif,0.86,Jute,2228
29.707172,93.24312,Sandy,658,Kharif,1.15,Pulses,671
25.726678,89.744891,Black (Regur),988,Kharif,0.57,Rice,3354
31.799412,85.039463,Clay,867,Kharif,0.92,Oilseeds,1286
31.666892,80.944482,Laterite,734,Rabi,1.76,Jute,2368
20.884053,83.546502,Black (Regur),1004,Rabi,3.34,Jute,2700
34.009618,83.308875,Laterite,1091,Kharif,0.1,Wheat,2452
18.921121,91.32228,Clay,931,Kharif,1.81,Rice,3002
21.445999,91.919569,Loamy,546,Rabi,1.33,Vegetables,17835
13.791108,89.829443,Loamy,759,Rabi,0.52,Cotton,2563
33.418321,91.561416,Clay,933,Rabi,1.18,Rice,3311
14.497902,79.441608,Alluvial,1140,Rabi,0.26,Wheat,3529
30.967562,72.80864,Laterite,277,Rabi,0.32,Wheat,2005
25.680071,72.940662,Loamy,897,Zaid,0.1,Wheat,2744
15.622565,93.60178,Sandy,748,Kharif,0.99,Rice,2718
10.272815,88.259819,Black (Regur),1064,Kharif,1.36,Rice,3395
12.174153,74.113746,Alluvial,1576,Rabi,0.1,Pulses,973
11.839964,71.397395,Clay,1024,Rabi,1.81,Pulses,957
9.150906,86.216485,Alluvial,825,Kharif,0.1,Sugarcane,78978
13.443662,86.377733,Loamy,846,Kharif,2.26,Pulses,987
8.368749,73.275712,Loamy,1095,Rabi,0.1,Wheat,3247
15.756237,70.963531,Red,619,Kharif,1.07,Sugarcane,54445
31.645706,85.004672,Red,1044,Zaid,2.3,Maize,2595
24.263533,88.668458,Red,727,Zaid,2.45,Wheat,2669
26.016801,91.758184,Laterite,649,Rabi,1.04,Vegetables,15037
29.349982,74.751466,Black (Regur),849,Kharif,2.74,Jute,2672
18.083992,77.054882,Laterite,1604,Kharif,1.98,Maize,2346
33.580094,80.462564,Red,520,Rabi,1.7,Potato,19919
25.034181,81.07188,Loamy,357,Zaid,2.5,Rice,2721
11.478276,76.301264,Loamy,1105,Zaid,2.16,Maize,3480
25.372705,68.223535,Loamy,849,Rabi,2.39,Wheat,3155
32.969464,79.96343,Black (Regur),937,Rabi,0.19,Pulses,1177
25.129926,78.941196,Sandy,1189,Rabi,1.49,Pulses,944
14.910234,92.826573,Laterite,897,Rabi,2.78,Wheat,2645
29.151814,91.519142,Sandy,1044,Kharif,3.6,Pulses,811
20.356459,76.147015,Alluvial,821,Kharif,1.66,Rice,3476
27.985984,78.804195,Alluvial,1369,Kharif,1.86,Jute,2473
10.321962,82.996711,Black (Regur),907,Kharif,2.84,Cotton,2130
30.357422,76.487896,Sandy,700,Zaid,1.54,Pulses,675
13.405224,68.514173,Black (Regur),539,Kharif,1.21,Jute,2368
19.810835,75.485939,Alluvial,649,Kharif,1.09,Millets,1662
13.510054,79.876106,Clay,1528,Rabi,0.48,Pulses,960
30.63781,70.328536,Sandy,909,Kharif,2.15,Oilseeds,967
34.945127,79.888038,Black (Regur),1311,Kharif,1.13,Rice,2979
11.203187,81.184476,Black (Regur),1062,Rabi,2.14,Rice,3819
24.103027,84.044401,Sandy,789,Kharif,0.1,Millets,1391
8.083239,75.35407,Loamy,918,Kharif,1.16,Vegetables,18538
